Cliente;Material;Tipo material;Texto breve de material;Nombre Fabricante;Numero Pieza de Fabricante;Centro área pl.nec.;Almacén;Caract.planif.nec.;Punto de pedido;Stock alm.máx.;Grupo de compras;Denominación GrpComp;Rubro;SubRubro;Unidad de peso;TIPO DOC;ESTADO ITEM;NRO. VA01/VA21;NRO. OC;FECHA RECEPCION;FECHA PICKING;FECHA CONTABILIZACION VL;FECHA ENTREGA ESPERADA;FECHA DE EMISION NECESIDAD;GRUPO DE COMPRA OC;NRO. SOLPED
00374 TERMINAL PUNTA COLORADA;1058182;ZSTO;CONECTOR PARA TUBO PVC DIAM20MM;;;MR01;374;V1;8;15;C11;ELECTRICIDAD;;;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1058183;ZSTO;"UNION PVC P/CAÑO RIGIDO 3/4""";;MARCA:GENROD;MR01;374;V1;5;10;C11;ELECTRICIDAD;;;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1058184;ZSTO;PLAFON ESTANCO LED 2X18W;;;MR01;374;V1;3;6;C11;ELECTRICIDAD;;;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1058185;ZSTO;TUBO LED LUZ FRIA 18W;;;MR01;374;V1;4;8;C11;ELECTRICIDAD;;;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1033122;ZSTO;"CONECTOR A COMPRESION ""C"" SEC 25A35MM2";;MARCA LCT MOD CCD 35 O SIM. IRAM 2349;MR01;374;V1;8;15;C11;ELECTRICIDAD;ELECTRICIDAD;?;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1033123;ZSTO;"JABAL. AC-COB IRAM2309;D:19MM;L:1500MM";;Ø 19MM LARGO 1500MM;MR01;374;V1;5;10;C11;ELECTRICIDAD;ELECTRICIDAD;?;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1033124;ZSTO;CONEXIÓN JABALINAS 3/4A CABLE D 25A70MM2;;MARCA LCT CCD 150 O SIMILAR;MR01;374;V1;5;10;C11;ELECTRICIDAD;ELECTRICIDAD;?;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1035289;ZSTO;PROLONGACION MONOFASICA X35MTS;;VER ANEXO;MR01;374;V1;1;2;C11;ELECTRICIDAD;ELECTRICIDAD;?;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1035288;ZSTO;PROLONGACION TRIFASICA X 35MTS;;VER ANEXO;MR01;374;V1;1;2;C11;ELECTRICIDAD;ELECTRICIDAD;?;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1058186;ZSTO;CABLE TPR TIPO TALLER 3X4MM2;;MT O MÚLT. 100 MTS;MR01;374;V1;75;150;C11;ELECTRICIDAD;;;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1058187;ZSTO;CAJA PVC RECTANG. 100X50X50;;MT O MÚLT. 100 MTS;MR01;374;V1;3;6;C11;ELECTRICIDAD;;;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1058188;ZSTO;TOMACORRIENTE SIMPLE P/EMBUTIR 10A;;;MR01;374;V1;3;6;C11;ELECTRICIDAD;;;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1058189;ZSTO;TOMACORRIENTE SIMPLE P/EMBUTIR 20A;;;MR01;374;V1;1;3;C11;ELECTRICIDAD;;;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1058190;ZSTO;TOMACORRIENTE DOBLE P/EMBUTIR 10A;;;MR01;374;V1;3;6;C11;ELECTRICIDAD;;;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1058191;ZSTO;TOMACORRIENTE DOBLE P/EMBUTIR 20A;;;MR01;374;V1;1;3;C11;ELECTRICIDAD;;;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1058192;ZSTO;INTERRUPTOR ILUMINACION SIMPLE 1 PTO;;;MR01;374;V1;5;10;C11;ELECTRICIDAD;;;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1058193;ZSTO;INTERRUPTOR ILUMINACION SIMPLE 2 PTOS;;;MR01;374;V1;5;10;C11;ELECTRICIDAD;;;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1058935;ZSTO;CURVA 90 PARA TUBO DE PVC 20MM;;MARCA SISTELECTRIC O SIMILAR;MR01;374;V1;4;8;C27;FERRETERIA MR01;;;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1058936;ZSTO;PRECINTOS NYLON 3,6 X 200 MM NEGROS X100;;;MR01;374;V1;1;3;C27;FERRETERIA MR01;;;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1058937;ZSTO;PRECINTO PLASTICO AL-5 300MM X100U;;;MR01;374;V1;1;3;C27;FERRETERIA MR01;;;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1058938;ZSTO;CINTA AISLADORA X18M;;;MR01;374;V1;4;8;C27;FERRETERIA MR01;;;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1058939;ZSTO;PRENSACABLE METALICO 3/4 PG;;;MR01;374;V1;7;15;C11;ELECTRICIDAD;;;KG;ZPAN;SIN TRATAMIENTO;1000094135;;;;;21/9/2026;21/8/2026;;10158241
00374 TERMINAL PUNTA COLORADA;1058940;ZSCD;CAFE EN GRANO X 500GR.;;;MR01;374;CL;5;10;C17;INSUMOS A;;;KG;ZPAN;ADJUDICADO;1000094251;4500136790;;;;24/9/2026;24/8/2026;374;10158377
00374 TERMINAL PUNTA COLORADA;1058942;ZSCD;CAPSULAS CAFE DOLCE LATE X CAJA 10 UN.;;;MR01;374;CL;20;40;C17;INSUMOS A;;;KG;ZPAN;ADJUDICADO;1000094251;4500136790;;;;24/9/2026;24/8/2026;374;10158377
00374 TERMINAL PUNTA COLORADA;1058845;ZSTO;LUBRICANTE AEROSOL MULTIUSO X311GR;;WD-40;MR01;374;V1;48;90;C27;FERRETERIA MR01;FERRETERIA;ADHESIVOS/SELLADORES/LUBRICANT;KG;ZPAS;SIN TRATAMIENTO;1000094329;;;;;14/9/2026;25/8/2026;;
00374 TERMINAL PUNTA COLORADA;1054304;ZSSD;SOGA NAUTICA 4MM;;MÚLT. 100 MTS;MR01;374;V1;100;200;C27;FERRETERIA MR01;FERRETERIA;?;KG;ZPAN;ADJUDICADO;1000094384;4500137593;;;;26/9/2026;26/8/2026;C27;10158594
00374 TERMINAL PUNTA COLORADA;1002350;ZSTO;RETENEDOR P 9N-4252;CATERPILLA;8E6259;MR01;374;V1;8;16;G05;AJUSTE;DESGASTE;CAT 312CL;KG;ZPAS;DESPACHADO;1000094548;;;31/8/2026;4/9/2026;17/9/2026;28/8/2026;;
00374 TERMINAL PUNTA COLORADA;1004580;ZSTO;UNA;CATERPILLA;9N4252;MR01;374;V1;8;16;G04;UÑAS;DESGASTE;CAT 312CL;KG;ZPAN;ADJUDICADO;1000094549;4500137535;;;;28/9/2026;28/8/2026;G04;10158889
00374 TERMINAL PUNTA COLORADA;1054316;ZSSD;SIKAGROUT 212 X25KG;;;MR01;374;V1;40;80;C22;INSUMOS C;HORMIGON;?;KG;ZPAN;EMBALADO;1000094549;4500137225;3/9/2026;3/9/2026;;28/9/2026;28/8/2026;C22;10158889
00374 TERMINAL PUNTA COLORADA;1002584;ZSTO;FILTRO DE DIFERENCIAL;SCANIA ARG // SCANIA ARG // SCANIA ARG;1301696 // 17680402 // 2002705;MR01;374;RE;1;1;F03;FILTRO ACEITE;VERIFICAR;FILTROS;KG;ZPAS;DESPACHADO;1000094578;;;31/8/2026;4/9/2026;18/9/2026;29/8/2026;;
00374 TERMINAL PUNTA COLORADA;1033436;ZSTO;ACEITE HIDRAULICO MERAK 46 x 205L;;ISO 46 MERAK / VALDAR 46 LAAPSA;MR01;374;RE;1;1;L01;ACEITES;?;?;KG;ZPAN;ADJUDICADO;1000094579;4500137732;;;;18/9/2026;29/8/2026;L01;10158925
00374 TERMINAL PUNTA COLORADA;1002364;ZSTO;TRABA PARA DIENTE X UN;JOHN DEERE;TK250P;MR01;374;V1;8;16;G05;AJUSTE;DESGASTE;544K;KG;ZPAS;EMBALADO;1000094643;;;1/9/2026;;18/9/2026;31/8/2026;;
00374 TERMINAL PUNTA COLORADA;1029418;ZSTO;PERNO  TOPADOR KOMATSU D155;;176-32-11210;MR01;374;V1;8;16;C03;EQUIPOS;DESGASTE;?;KG;ZPAN;SIN TRATAMIENTO;1000094645;;;;;30/9/2026;31/8/2026;;10159009
00374 TERMINAL PUNTA COLORADA;1022227;ZSTO;AMORTIGUADOR DELANTERO;SACHS;48510-8Z206;MR01;374;V1;2;2;C03;EQUIPOS;REPUESTOS;HILUX;KG;ZPAN;ADJUDICADO;1000094785;4500137613;;;;2/10/2026;2/9/2026;C03;10159261
00377-YPF 3° loop;1001900;ZSTO;TRAPO DE PISO;;;MR01;377;V1;12;24;C17;INSUMOS A;LIMPIEZA;INSUMOS;KG;ZPAS;SIN TRATAMIENTO;1000093881;;;;;7/9/2026;18/8/2026;;
00377-YPF 3° loop;1004261;ZSTO;BATERIA12V80 90A30X20X17CM DERECHOPHILUX;MOURA;ME90TD;MR01;377;V1;2;3;C29;FILTROS/RESPUESTOS;REPUESTOS;hilux hasta 2016;KG;ZPAS;EMBALADO;1000093881;;;31/8/2026;;7/9/2026;18/8/2026;;
00377-YPF 3° loop;1001902;ZSTO;PERFUMINA X 5 LTS;;;MR01;377;V1;5;10;C17;INSUMOS A;LIMPIEZA;INSUMOS;KG;ZPAS;CUMPLIDO PARCIAL;1000094112;;;25/8/2026;;10/9/2026;21/8/2026;;
00377-YPF 3° loop;1029359;ZSTO;CORREA A/A;;07W145933;MR01;377;V1;1;2;C03;EQUIPOS;CORREAS;?;KG;ZPAS;SIN TRATAMIENTO;1000094240;;;;;11/9/2026;24/8/2026;;
00377-YPF 3° loop;1029362;ZSTO;TENSOR DE CORREA;;07W903133;MR01;377;V1;1;1;C03;EQUIPOS;REPUESTOS;VW;KG;ZPAN;EMBALADO;1000094242;4500136730;2/9/2026;2/9/2026;;24/9/2026;24/8/2026;C03;10158368
00377-YPF 3° loop;1001876;ZSTO;CINTA EMBALAR TRANSPARENTE 48MM X 100 MT;SCOTCH;;MR01;377;V1;13;25;C17;INSUMOS A;LIBRERIA;CINTAS ADHESIVAS;KG;ZPAS;EMBALADO;1000094317;;;28/8/2026;;14/9/2026;25/8/2026;;
00377-YPF 3° loop;1056102;ZSTO;CARPETA CRISTAL BASE OPACA NEGRA A4;;;MR01;377;V1;12;24;C17;INSUMOS A;LIBRERIA;ESCRITURA;KG;ZPAS;EMBALADO PARCIAL;1000094441;;;28/8/2026;;16/9/2026;27/8/2026;;
00377-YPF 3° loop;1001679;ZSTO;FICHA T.STECK MACHO 220V 16A 2P T XUN;;;MR01;377;V1;10;20;C11;ELECTRICIDAD;ELECTRICIDAD;FICHAS;KG;ZPAS;EMBALADO;1000094537;;;31/8/2026;;17/9/2026;28/8/2026;;
00377-YPF 3° loop;1001698;ZSTO;GUANTE ALGODON MOTEADO;;MÚLT. 12U;MR01;377;V1;100;200;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;GUANTE;KG;ZPAS;EMBALADO;1000094537;;;31/8/2026;;17/9/2026;28/8/2026;;
00377-YPF 3° loop;1001708;ZSTO;GUANTE POLIAMIDA LAMINADO PALMAPU-TALLE9;;MÚLT. 12U;MR01;377;V1;120;240;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;GUANTE;KG;ZPAS;EMBALADO;1000094537;;;31/8/2026;;17/9/2026;28/8/2026;;
00377-YPF 3° loop;1001728;ZSTO;ADAPTADOR PROTECTOR FACIAL AUDITIVO;LIBUS // 3M // MSA // STEELPRO;902493 // ADAPTADOR VISOR PELTOR // ADAPTADOR VISOR PELTOR // UNIVERSAL STEELPRO;MR01;377;V1;20;40;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;ACCESORIO SEGURIDAD;KG;ZPAS;EMBALADO;1000094537;;;31/8/2026;;17/9/2026;28/8/2026;;
00377-YPF 3° loop;1001774;ZSTO;ESLINGA SINTETICA 4MTS 4TN CERTIFICADA;;;MR01;377;V1;2;4;C27;FERRETERIA MR01;SEGURIDAD;LOGISTICA;KG;ZPAS;EMBALADO;1000094537;;;1/9/2026;;17/9/2026;28/8/2026;;
00377-YPF 3° loop;1001777;ZSTO;ESLINGA SINTETICA 6MTS 4TN CERTIFICADA;;;MR01;377;V1;2;4;C27;FERRETERIA MR01;SEGURIDAD;SERVICIOS GENERALES;KG;ZPAS;EMBALADO PARCIAL;1000094537;;;1/9/2026;;17/9/2026;28/8/2026;;
00377-YPF 3° loop;1001943;ZSTO;ADHESIVO CIANO 20 G XUN;CIANO;;MR01;377;V1;4;8;C27;FERRETERIA MR01;FERRETERIA;ADHESIVOS;KG;ZPAS;SIN TRATAMIENTO;1000094537;;;;;17/9/2026;28/8/2026;;
00377-YPF 3° loop;1003957;ZSTO;BATERIA 12V 110 AMP  318X162X220;MOURA;ME100HA;MR01;377;V1;2;3;C29;FILTROS/RESPUESTOS;REPUESTOS;BOMAG;KG;ZPAS;EMBALADO;1000094537;;;31/8/2026;;17/9/2026;28/8/2026;;
00377-YPF 3° loop;1001706;ZSTO;GUANTE LATEX USO MEDICINAL CAJA X 100 UN;;;MR01;377;V1;3;6;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;GUANTE;KG;ZPAS;EMBALADO;1000094640;;;1/9/2026;;18/9/2026;31/8/2026;;
00377-YPF 3° loop;1003024;ZSTO;ELEMENTO FILTRO AIRE;FLEETGUARD // No aplica // No aplica;AF26094 // 8200651 // A034P660;MR01;377;V1;1;1;F04;FILTRO AIRE;FILTROS;ONAN C66D5;KG;ZPAS;PICKEADO;1000094777;;;4/9/2026;;22/9/2026;2/9/2026;;
00377-YPF 3° loop;1003025;ZSTO;ELEMENTO FILTRO AIRE;FLEETGUARD // No aplica // No aplica //;AF26093 // 8200650 // A034P656 // P131394;MR01;377;V1;1;1;F04;FILTRO AIRE;FILTROS;ONAN C66D5;KG;ZPAS;PICKEADO;1000094777;;;4/9/2026;;22/9/2026;2/9/2026;;
00377-YPF 3° loop;1001879;ZSTO;CINTA DE ENMASCARAR 24 MM XROLLO;;;MR01;377;V1;11;21;C17;INSUMOS A;LIBRERIA;CINTAS ADHESIVAS;KG;ZPAS;PICKEADO;1000094858;;;4/9/2026;;23/9/2026;3/9/2026;;
00372 UTE 372 GEO POSCO II;1001758;ZSTO;BOTIN MARRON/NEGRO FLOR P.ACERO N 42;CONWORK // BORIS // VORAN // CALZADOS A // // //;53BAF // 3305 T42 // CRONOS N T42 // ESCORPIO PRUS 1050 T42 // RINGO MOD BOLT TALLE 42 // RINGO-MOD PUNCH TALLE 42 // SKIWAY MOD. 3243 T42;U003;372;RE;4;6;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;CALZADO;KG;SIN PEDIDO;;;;;;;;;;
00372 UTE 372 GEO POSCO II;1009477;ZSTO;"PANTALON TERMICO ""ROJO"" T XL";;;U003;372;RE;6;8;C28;SEGURIDAD/ROPA/EPP;ROPA;INDUMENTARIA -15;KG;SIN PEDIDO;;;;;;;;;;
00372 UTE 372 GEO POSCO II;1009478;ZSTO;"PANTALON TERMICO ""ROJO"" T XXL";;;U003;372;RE;5;8;C28;SEGURIDAD/ROPA/EPP;ROPA;INDUMENTARIA -15;KG;SIN PEDIDO;;;;;;;;;;
00372 UTE 372 GEO POSCO II;1009479;ZSTO;"PANTALON TERMICO ""ROJO"" T XXXL";;;U003;372;RE;4;6;C28;SEGURIDAD/ROPA/EPP;ROPA;INDUMENTARIA -15;KG;SIN PEDIDO;;;;;;;;;;
00372 UTE 372 GEO POSCO II;1042016;ZSCD;CAMPERA ABRIGO ROJA T.S;;;U003;372;RE;4;6;C28;SEGURIDAD/ROPA/EPP;ROPA;INDUMENTARIA;KG;SIN PEDIDO;;;;;;;;;;
00372 UTE 372 GEO POSCO II;1042019;ZSCD;CAMPERA ABRIGO ROJA T.XL;;;U003;372;RE;8;10;C28;SEGURIDAD/ROPA/EPP;ROPA;INDUMENTARIA;KG;SIN PEDIDO;;;;;;;;;;
00372 UTE 372 GEO POSCO II;1042020;ZSCD;CAMPERA ABRIGO ROJA T.XXL;;;U003;372;RE;4;8;C28;SEGURIDAD/ROPA/EPP;ROPA;INDUMENTARIA;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1001918;ZSTO;ESCOBA PLASTICO S/CABO;;;MR01;314;V1;1;2;C17;INSUMOS A;LIMPIEZA;INSUMOS;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1003466;ZSTO;PERTIGA 3.4M-3.7MC/LED/BANDSOP12/24v xUN;MAXWHIP;CON LED Y BANDERILLA C/SOPORTE 12V;MR01;314;V1;1;3;C03;EQUIPOS;REPUESTOS;AUTOMOTOR;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1015779;ZSSD;CIF EN CREMA X 900 CC;;;MR01;314;V1;4;8;C17;INSUMOS A;LIMPIEZA;LIMPIEZA /SEGURIDAD;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1028200;ZSCD;PIEDRA RUEDA VERDE P/WIDIA 150X19X19Gr80;;;MR01;314;V1;8;15;C27;FERRETERIA MR01;FERRETERIA;INSUMOS;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1004016;ZSTO;LAMPARA 12V-H1 55W X UN;;P145S;MM01;26;RE;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;ELECTRICIDAD AUTOMOTOR;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1016434;ZSTO;Kit Correa y Tensores;VOLVO MAQU // // //;20002072 // 20712530+22275091 // 22696301+21479276+21919687 // 22696301+21479276+24201573;MM01;26;RE;1;2;C03;EQUIPOS;REPUESTOS;VOLVO FM460;KG;SIN PEDIDO;;;;;;;;;;
00314 CASA Olavarría;1017879;ZSTO;Filtro Admision Primario;CATERPILLA;4969841;MM01;26;V1;1;3;F04;FILTRO AIRE;FILTROS;FILTRO AIRE;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1001826;ZSTO;CUBIERTA 265 70 R16;BRIDGESTON // PIRELLI NE // PIRELLI NE // GOOD YEAR // MICHELIN A // PIRELLI NE // GOOD YEAR;HT840 // S-HT // SCORPION STR // WRANGLER SUV // XLT A/S // HT // WRL ALL TERRAIN;MM01;35;V1;2;6;C47;CUBIERTAS AUTOMOTR;CUBIERTAS;HILUX;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1002177;ZSTO;CORREA;TOYOTA ARG;90916T200600;MM01;35;V1;1;2;C29;FILTROS/RESPUESTOS;CORREAS;CORREA HILUX 3.00;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1002836;ZSTO;FILTRO AIRE XUN;TOYOTA ARG;178010C01000;MM01;35;V1;1;2;F04;FILTRO AIRE;FILTROS;HILUX 3.00;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1002837;ZSTO;FILTRO COMBUSTIBLE;TOYOTA ARG // TOYOTA ARG;233900L04100 // 233920L0100;MM01;35;V1;1;2;F06;FILTRO COMBUSTIBLE;FILTROS;PARA HILUX 3.00;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1002902;ZSTO;FILTRO HABITACULO XUN;TOYOTA ARG;871390K010;MM01;35;V1;1;2;F05;FILTRO AIRE CABINA;FILTROS;HILUX;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1003428;ZSTO;TENSOR CORREA AUXILIAR;TOYOTA ARG // TOYOTA ARG;166200L02000K // 1662030031;MM01;35;V1;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;HILUX;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1003429;ZSTO;POLEA CORREA AUXILIAR;TOYOTA ARG;884400K172;MM01;35;V1;2;2;C29;FILTROS/RESPUESTOS;REPUESTOS;HILUX 3.0 2010;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1003433;ZSTO;BOMBA DE AGUA;TOYOTA ARG;16100-69357;MM01;35;V1;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;HILUX 3.0 2010;KG;SIN PEDIDO;;;;;;;;;;
00341 Mov. Suelos San Luis;1004268;ZSTO;KIT DISTRIBUCION HILUX 3.0;TOYOTA ARG;1356839016 + 1350567042 + 1354067020;MM01;35;V1;1;2;C29;FILTROS/RESPUESTOS;REPUESTOS;TOYOTA HILUX 3.0;KG;SIN PEDIDO;;;;;;;;;;
00365 RIO TINTO;1057355;ZSCD;"GRILLETE CORAZON C/CERTIFICADO 1"" X8,5TN";;;U365;365;V1;4;8;C27;FERRETERIA MR01;SEGURIDAD;LOGISTICA;KG;MOVIMIENTO 313 PENDIENTE;;;;;;;;;;
00365 RIO TINTO;1058619;ZSTO;UÑAS TWIN TIGGER;;138-6558 / 1U3552WTL / 222-7553;U365;365;V1;5;10;AGV;COMPRAS AGV;;;KG;MOVIMIENTO 313 PENDIENTE;;;;;;;;;;
00365 RIO TINTO;1058620;ZSTO;PASADOR;;6Y8558 (107-3378);U365;365;V1;5;10;AGV;COMPRAS AGV;;;KG;MOVIMIENTO 313 PENDIENTE;;;;;;;;;;
00365 RIO TINTO;1058622;ZSTO;RETEN;;8E8559 / 107-8559;U365;365;V1;5;10;AGV;COMPRAS AGV;;;KG;MOVIMIENTO 313 PENDIENTE;;;;;;;;;;
00372 UTE 372 GEO POSCO II;1002207;ZSTO;CORREA ALTERNADOR;HAULOTTE G // No aplica // CONTINENTA;4000053460 // 2614B543 // AVX 13X1188;U003;372;RE;2;3;C29;FILTROS/RESPUESTOS;CORREAS;HAULOTTE 4014 /4017;KG;SIN PEDIDO;;;;;;;;;;
00372 UTE 372 GEO POSCO II;1016909;ZSSD;CINTA METRICA X5MT;;;U003;372;RE;1;2;C27;FERRETERIA MR01;FERRETERIA;INSUMOS;KG;SIN PEDIDO;;;;;;;;;;
00378 YPF – Oleoducto Cnel. Pringle;1001913;ZSTO;CEPILLO VIOLIN;;;MR01;378;V1;5;10;C17;INSUMOS A;LIMPIEZA;INSUMOS;KG;SIN PEDIDO;;;;;;;;;;
00378 YPF – Oleoducto Cnel. Pringle;1001914;ZSTO;CABO MADERA P/ESCOBA;;;MR01;378;V1;10;20;C17;INSUMOS A;LIMPIEZA;INSUMOS;KG;SIN PEDIDO;;;;;;;;;;
00378 YPF – Oleoducto Cnel. Pringle;1015845;ZSSD;USAR 1026806;;;MR01;378;RE;21;21;C27;FERRETERIA MR01;FERRETERIA;ACCESORIOS;KG;SIN PEDIDO;;;;;;;;;;
00379 – VELADERO FASE 8C;1000009;ZSTO;FILTRO A A CABINA INTERIOR;NEW HOLLAN;84577445;MM01;379;V1;1;2;F10;FILTRO HVAC;FILTROS;FARMALL A-120;KG;SIN PEDIDO;;;;;;;;;;
00379 – VELADERO FASE 8C;1000031;ZSTO;FILTRO HIDRAULICO;BOBCAT // BOBCAT // HIFI FILTE;7024037 // RPBO7414581 // SH 66288;MM01;379;V1;1;2;F07;FILTRO FLUIDO HIDR;FILTROS;S530;KG;SIN PEDIDO;;;;;;;;;;
00379 – VELADERO FASE 8C;1000041;ZSTO;BOTIQUIN 1ROS. AUXILIOS N 10;;;MM01;379;V1;3;8;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;BOTIQUIN;KG;SIN PEDIDO;;;;;;;;;;
00379 – VELADERO FASE 8C;1000043;ZSTO;BOTIQUIN 1ROS. AUXILIOS N 2;;;MM01;379;V1;3;8;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;BOTIQUIN;KG;SIN PEDIDO;;;;;;;;;;
00379 – VELADERO FASE 8C;1001673;ZSTO;ALAMBRE 1.42MM NEGRO RECOCIDO P ATAR XKG;;MÚLT. 45/50 KG;MM01;379;V1;50;150;C08;ACERO;ACEROS;ALAMBRES;KG;SIN PEDIDO;;;;;;;;;;
00379 – VELADERO FASE 8C;1001674;ZSTO;CLAVOS P.PARIS 1 XKG;;MÚLT. 30 KG;MM01;379;V1;5;10;C08;ACERO;ACEROS;CLAVOS;KG;SIN PEDIDO;;;;;;;;;;
00379 – VELADERO FASE 8C;1001675;ZSTO;CLAVOS P.PARIS 2 XKG;;MÚLT. 30 KG;MM01;379;V1;5;30;C08;ACERO;ACEROS;CLAVOS;KG;SIN PEDIDO;;;;;;;;;;
00379 – VELADERO FASE 8C;1001676;ZSTO;CLAVOS P.PARIS 2 1 2 XKG;;MÚLT. 30 KG;MM01;379;V1;5;30;C08;ACERO;ACEROS;CLAVOS;KG;SIN PEDIDO;;;;;;;;;;
00379 – VELADERO FASE 8C;1001684;ZSTO;DELANTALDESCARNE0.60X1.20CONREFUERZO;;;MM01;379;V1;3;5;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;INDUMENTARIA;KG;SIN PEDIDO;;;;;;;;;;
00379 – VELADERO FASE 8C;1001685;ZSTO;DELANTALDESCARNE0.60X0.90CONREFUERZO;;;MM01;379;V1;2;5;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;INDUMENTARIA;KG;SIN PEDIDO;;;;;;;;;;
00379 – VELADERO FASE 8C;1001695;ZSTO;MANGA DESCARNE;;;MM01;379;V1;3;10;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;INDUMENTARIA;KG;SIN PEDIDO;;;;;;;;;;
00379 – VELADERO FASE 8C;1001696;ZSTO;POLAINA DESCARNE;;;MM01;379;V1;3;10;C28;SEGURIDAD/ROPA/EPP;SEGURIDAD;INDUMENTARIA;KG;SIN PEDIDO;;;;;;;;;;
